fecha,liga,nombre_liga,pais,temporada,local,visitante,goles_local,goles_visita,odd_1,odd_X,odd_2,odd_over25,odd_under25
2024-03-16,premier,Premier League,England,2023/2024,Burnley,Brentford,2,1,3.23,3.72,2.2,1.75,2.05
2024-03-16,premier,Premier League,England,2023/2024,Luton,Nott'm Forest,1,1,2.83,3.69,2.44,1.67,2.15
2024-03-16,premier,Premier League,England,2023/2024,Fulham,Tottenham,3,0,3.42,4.09,2.01,1.48,2.6
2024-03-17,premier,Premier League,England,2023/2024,West Ham,Aston Villa,1,1,2.66,3.82,2.52,1.57,2.35
2024-03-30,premier,Premier League,England,2023/2024,Newcastle,West Ham,4,3,1.81,4.26,4.0,1.5,2.5
2024-03-30,premier,Premier League,England,2023/2024,Bournemouth,Everton,2,1,2.24,3.56,3.27,1.7,2.1
2024-03-30,premier,Premier League,England,2023/2024,Chelsea,Burnley,2,2,1.3,6.12,9.34,1.48,2.6
2024-03-30,premier,Premier League,England,2023/2024,Nott'm Forest,Crystal Palace,1,1,2.29,3.38,3.34,2.08,1.73
2024-03-30,premier,Premier League,England,2023/2024,Sheffield United,Fulham,3,3,4.89,3.95,1.73,1.65,2.2
2024-03-30,premier,Premier League,England,2023/2024,Tottenham,Luton,2,1,1.21,7.6,11.57,1.25,4.0
2024-03-30,premier,Premier League,England,2023/2024,Aston Villa,Wolves,2,0,1.64,4.46,4.9,1.57,2.35
2024-03-30,premier,Premier League,England,2023/2024,Brentford,Man United,1,1,3.09,3.86,2.22,1.53,2.4
2024-03-31,premier,Premier League,England,2023/2024,Liverpool,Brighton,2,1,1.37,5.71,7.57,1.36,3.1
2024-03-31,premier,Premier League,England,2023/2024,Man City,Arsenal,0,0,1.92,3.86,3.94,1.7,2.1
2024-04-02,premier,Premier League,England,2023/2024,Newcastle,Everton,1,1,2.03,3.86,3.62,1.67,2.2
2024-04-02,premier,Premier League,England,2023/2024,Nott'm Forest,Fulham,3,1,2.78,3.51,2.61,1.8,2.0
2024-04-02,premier,Premier League,England,2023/2024,Bournemouth,Crystal Palace,1,0,2.02,3.8,3.69,1.73,2.1
2024-04-02,premier,Premier League,England,2023/2024,Burnley,Wolves,1,1,2.55,3.54,2.83,1.84,2.06
2024-04-02,premier,Premier League,England,2023/2024,West Ham,Tottenham,1,1,3.38,4.24,2.01,1.33,3.4
2024-04-03,premier,Premier League,England,2023/2024,Arsenal,Luton,2,0,1.11,11.82,20.95,1.25,4.0
2024-04-03,premier,Premier League,England,2023/2024,Brentford,Brighton,0,0,2.38,3.79,2.86,1.57,2.38
2024-04-03,premier,Premier League,England,2023/2024,Man City,Aston Villa,4,1,1.3,6.32,8.88,1.4,3.0
2024-04-04,premier,Premier League,England,2023/2024,Liverpool,Sheffield United,3,1,1.08,14.33,25.37,1.2,4.5
2024-04-04,premier,Premier League,England,2023/2024,Chelsea,Man United,4,3,2.03,4.03,3.42,1.4,3.0
2024-04-06,premier,Premier League,England,2023/2024,Crystal Palace,Man City,2,4,10.64,5.59,1.31,1.67,2.2
2024-04-06,premier,Premier League,England,2023/2024,Aston Villa,Brentford,3,3,1.71,4.24,4.62,1.53,2.5
2024-04-06,premier,Premier League,England,2023/2024,Everton,Burnley,1,0,1.68,4.18,4.99,1.8,2.0
2024-04-06,premier,Premier League,England,2023/2024,Fulham,Newcastle,0,1,2.35,3.87,2.86,1.5,2.63
2024-04-06,premier,Premier League,England,2023/2024,Luton,Bournemouth,2,1,3.65,4.11,1.93,1.5,2.63
2024-04-06,premier,Premier League,England,2023/2024,Wolves,West Ham,1,2,2.53,3.61,2.77,1.8,2.0
2024-04-06,premier,Premier League,England,2023/2024,Brighton,Arsenal,0,3,5.25,4.19,1.65,1.62,2.3
2024-04-07,premier,Premier League,England,2023/2024,Man United,Liverpool,2,2,4.75,4.84,1.61,1.33,3.4
2024-04-07,premier,Premier League,England,2023/2024,Sheffield United,Chelsea,2,2,6.77,5.35,1.42,1.4,3.0
2024-04-07,premier,Premier League,England,2023/2024,Tottenham,Nott'm Forest,3,1,1.39,5.46,7.33,1.4,3.0
2024-04-13,premier,Premier League,England,2023/2024,Newcastle,Tottenham,4,0,2.8,4.05,2.33,1.36,3.2
2024-04-13,premier,Premier League,England,2023/2024,Brentford,Sheffield United,2,0,1.43,5.22,6.68,1.53,2.5
2024-04-13,premier,Premier League,England,2023/2024,Burnley,Brighton,1,1,3.54,3.8,2.05,1.67,2.2
2024-04-13,premier,Premier League,England,2023/2024,Man City,Luton,5,1,1.09,13.24,24.14,1.29,3.75
2024-04-13,premier,Premier League,England,2023/2024,Nott'm Forest,Wolves,2,2,2.14,3.57,3.5,1.86,2.04
2024-04-13,premier,Premier League,England,2023/2024,Bournemouth,Man United,2,2,2.42,3.83,2.79,1.44,2.75
2024-04-14,premier,Premier League,England,2023/2024,Liverpool,Crystal Palace,0,1,1.19,7.62,14.15,1.4,3.0
2024-04-14,premier,Premier League,England,2023/2024,West Ham,Fulham,0,2,2.4,3.66,2.91,1.67,2.2
2024-04-14,premier,Premier League,England,2023/2024,Arsenal,Aston Villa,0,2,1.29,6.27,9.5,1.5,2.63
2024-04-15,premier,Premier League,England,2023/2024,Chelsea,Everton,6,0,1.73,4.16,4.57,1.53,2.5
2024-04-20,premier,Premier League,England,2023/2024,Luton,Brentford,1,5,3.28,3.76,2.16,1.57,2.38
2024-04-20,premier,Premier League,England,2023/2024,Sheffield United,Burnley,1,4,2.77,3.64,2.52,1.67,2.2
2024-04-20,premier,Premier League,England,2023/2024,Wolves,Arsenal,0,2,8.02,5.14,1.39,1.62,2.3
2024-04-21,premier,Premier League,England,2023/2024,Everton,Nott'm Forest,2,0,2.06,3.52,3.78,1.93,1.97
2024-04-21,premier,Premier League,England,2023/2024,Aston Villa,Bournemouth,3,1,1.87,4.17,3.83,1.44,2.75
2024-04-21,premier,Premier League,England,2023/2024,Crystal Palace,West Ham,5,2,2.12,3.66,3.45,1.8,2.0
2024-04-21,premier,Premier League,England,2023/2024,Fulham,Liverpool,1,3,5.14,4.66,1.59,1.44,2.75
2024-04-23,premier,Premier League,England,2023/2024,Arsenal,Chelsea,5,0,1.45,5.03,6.76,1.53,2.5
2024-04-24,premier,Premier League,England,2023/2024,Wolves,Bournemouth,0,1,2.74,3.53,2.6,1.67,2.2
2024-04-24,premier,Premier League,England,2023/2024,Crystal Palace,Newcastle,2,0,2.76,3.7,2.49,1.57,2.38
2024-04-24,premier,Premier League,England,2023/2024,Everton,Liverpool,2,0,7.49,5.0,1.42,1.53,2.5
2024-04-24,premier,Premier League,England,2023/2024,Man United,Sheffield United,4,2,1.32,6.28,8.27,1.36,3.2
2024-04-25,premier,Premier League,England,2023/2024,Brighton,Man City,0,4,6.84,4.9,1.45,1.5,2.63
2024-04-27,premier,Premier League,England,2023/2024,West Ham,Liverpool,2,2,5.84,5.03,1.5,1.36,3.2
2024-04-27,premier,Premier League,England,2023/2024,Fulham,Crystal Palace,1,1,2.14,3.63,3.43,1.73,2.1
2024-04-27,premier,Premier League,England,2023/2024,Man United,Burnley,1,1,1.53,5.01,5.35,1.36,3.2
2024-04-27,premier,Premier League,England,2023/2024,Newcastle,Sheffield United,5,1,1.24,7.18,10.5,1.33,3.4
2024-04-27,premier,Premier League,England,2023/2024,Wolves,Luton,2,1,1.98,3.9,3.65,1.62,2.3
2024-04-27,premier,Premier League,England,2023/2024,Everton,Brentford,1,0,2.34,3.54,3.09,1.87,2.03
2024-04-27,premier,Premier League,England,2023/2024,Aston Villa,Chelsea,2,2,2.14,4.04,3.13,1.44,2.75
2024-04-28,premier,Premier League,England,2023/2024,Bournemouth,Brighton,3,0,2.27,3.85,2.99,1.44,2.75
2024-04-28,premier,Premier League,England,2023/2024,Tottenham,Arsenal,2,3,4.19,4.07,1.81,1.5,2.63
2024-04-28,premier,Premier League,England,2023/2024,Nott'm Forest,Man City,0,2,10.15,5.89,1.3,1.53,2.5
2024-05-02,premier,Premier League,England,2023/2024,Chelsea,Tottenham,2,0,2.22,4.15,2.92,1.3,3.5
2024-05-03,premier,Premier League,England,2023/2024,Luton,Everton,1,1,2.71,3.52,2.63,1.73,2.1
2024-05-04,premier,Premier League,England,2023/2024,Arsenal,Bournemouth,3,0,1.2,7.76,12.56,1.33,3.4
2024-05-04,premier,Premier League,England,2023/2024,Brentford,Fulham,0,0,2.13,3.85,3.27,1.57,2.38
2024-05-04,premier,Premier League,England,2023/2024,Burnley,Newcastle,1,4,3.37,4.05,2.04,1.5,2.63
2024-05-04,premier,Premier League,England,2023/2024,Sheffield United,Nott'm Forest,1,3,4.57,4.31,1.71,1.57,2.38
2024-05-04,premier,Premier League,England,2023/2024,Man City,Wolves,5,1,1.09,13.16,25.65,1.3,3.5
2024-05-05,premier,Premier League,England,2023/2024,Brighton,Aston Villa,1,0,2.75,3.76,2.48,1.5,2.63
2024-05-05,premier,Premier League,England,2023/2024,Chelsea,West Ham,5,0,1.66,4.62,4.59,1.4,3.0
2024-05-05,premier,Premier League,England,2023/2024,Liverpool,Tottenham,4,2,1.48,5.3,5.73,1.25,4.0
2024-05-06,premier,Premier League,England,2023/2024,Crystal Palace,Man United,4,0,2.39,3.81,2.83,1.53,2.5
2024-05-11,premier,Premier League,England,2023/2024,Fulham,Man City,0,4,12.95,7.04,1.21,1.36,3.2
2024-05-11,premier,Premier League,England,2023/2024,Bournemouth,Brentford,1,2,1.96,4.07,3.57,1.44,2.75
2024-05-11,premier,Premier League,England,2023/2024,Everton,Sheffield United,1,0,1.4,5.3,7.47,1.53,2.5
2024-05-11,premier,Premier League,England,2023/2024,Newcastle,Brighton,1,1,1.59,4.93,4.84,1.33,3.4
2024-05-11,premier,Premier League,England,2023/2024,Tottenham,Burnley,2,1,1.35,6.16,7.27,1.25,4.0
2024-05-11,premier,Premier League,England,2023/2024,West Ham,Luton,3,1,1.82,4.53,3.78,1.44,2.75
2024-05-11,premier,Premier League,England,2023/2024,Wolves,Crystal Palace,1,3,2.9,3.49,2.49,1.8,2.0
2024-05-11,premier,Premier League,England,2023/2024,Nott'm Forest,Chelsea,2,3,3.44,3.93,2.04,1.5,2.63
2024-05-12,premier,Premier League,England,2023/2024,Man United,Arsenal,0,1,7.2,5.68,1.38,1.36,3.2
2024-05-13,premier,Premier League,England,2023/2024,Aston Villa,Liverpool,3,3,4.16,4.7,1.71,1.33,3.4
2024-05-14,premier,Premier League,England,2023/2024,Tottenham,Man City,0,2,7.15,6.3,1.36,1.25,4.0
2024-05-15,premier,Premier League,England,2023/2024,Brighton,Chelsea,1,2,3.42,3.97,2.04,1.4,3.0
2024-05-15,premier,Premier League,England,2023/2024,Man United,Newcastle,3,2,2.75,4.07,2.36,1.33,3.4
2024-05-19,premier,Premier League,England,2023/2024,Arsenal,Everton,2,1,1.17,8.37,15.6,1.36,3.2
2024-05-19,premier,Premier League,England,2023/2024,Brentford,Newcastle,2,4,2.97,4.0,2.21,1.36,3.2
2024-05-19,premier,Premier League,England,2023/2024,Brighton,Man United,0,2,2.18,4.09,2.98,1.33,3.4
2024-05-19,premier,Premier League,England,2023/2024,Burnley,Nott'm Forest,1,2,2.92,3.76,2.32,1.53,2.5
2024-05-19,premier,Premier League,England,2023/2024,Chelsea,Bournemouth,2,1,1.45,5.4,5.93,1.29,3.75
2024-05-19,premier,Premier League,England,2023/2024,Crystal Palace,Aston Villa,5,0,1.83,4.37,3.74,1.4,3.0
2024-05-19,premier,Premier League,England,2023/2024,Liverpool,Wolves,2,0,1.16,9.27,13.56,1.22,4.33
2024-05-19,premier,Premier League,England,2023/2024,Luton,Fulham,2,4,2.93,3.92,2.26,1.44,2.75
2024-05-19,premier,Premier League,England,2023/2024,Man City,West Ham,3,1,1.09,13.11,20.39,1.2,4.5
2024-05-19,premier,Premier League,England,2023/2024,Sheffield United,Tottenham,0,3,7.16,6.0,1.35,1.22,4.33
2024-08-16,premier,Premier League,England,2024/2025,Man United,Fulham,1,0,1.63,4.38,5.3,1.53,2.5
2024-08-17,premier,Premier League,England,2024/2025,Ipswich,Liverpool,0,2,8.18,5.84,1.34,1.4,3.0
2024-08-17,premier,Premier League,England,2024/2025,Arsenal,Wolves,2,0,1.16,8.56,16.22,1.44,2.75
2024-08-17,premier,Premier League,England,2024/2025,Everton,Brighton,0,3,2.73,3.36,2.71,1.8,2.0
2024-08-17,premier,Premier League,England,2024/2025,Newcastle,Southampton,1,0,1.35,5.7,8.25,1.4,3.0
2024-08-17,premier,Premier League,England,2024/2025,Nott'm Forest,Bournemouth,1,1,2.47,3.42,2.97,1.73,2.1
2024-08-17,premier,Premier League,England,2024/2025,West Ham,Aston Villa,1,2,2.49,3.65,2.8,1.57,2.38
2024-08-18,premier,Premier League,England,2024/2025,Brentford,Crystal Palace,2,1,2.5,3.4,2.95,1.8,2.0
2024-08-18,premier,Premier League,England,2024/2025,Chelsea,Man City,0,2,4.19,3.93,1.84,1.5,2.63
2024-08-19,premier,Premier League,England,2024/2025,Leicester,Tottenham,1,1,5.09,4.39,1.63,1.53,2.5
2024-08-24,premier,Premier League,England,2024/2025,Brighton,Man United,2,1,2.51,3.66,2.76,1.57,2.38
2024-08-24,premier,Premier League,England,2024/2025,Crystal Palace,West Ham,0,2,2.17,3.68,3.33,1.73,2.1
2024-08-24,premier,Premier League,England,2024/2025,Fulham,Leicester,2,1,1.84,3.67,4.56,1.89,2.01
2024-08-24,premier,Premier League,England,2024/2025,Man City,Ipswich,4,1,1.08,13.21,25.71,1.3,3.5
2024-08-24,premier,Premier League,England,2024/2025,Southampton,Nott'm Forest,0,1,2.59,3.28,2.92,2.01,1.89
2024-08-24,premier,Premier League,England,2024/2025,Tottenham,Everton,4,0,1.45,4.87,7.03,1.5,2.63
2024-08-24,premier,Premier League,England,2024/2025,Aston Villa,Arsenal,0,2,4.55,3.98,1.77,1.73,2.1
2024-08-25,premier,Premier League,England,2024/2025,Bournemouth,Newcastle,1,1,3.05,3.73,2.28,1.57,2.38
2024-08-25,premier,Premier League,England,2024/2025,Wolves,Chelsea,2,6,4.46,4.03,1.78,1.62,2.3
2024-08-25,premier,Premier League,England,2024/2025,Liverpool,Brentford,2,0,1.25,7.05,10.11,1.36,3.2
2024-08-31,premier,Premier League,England,2024/2025,Arsenal,Brighton,1,1,1.34,5.87,8.1,1.53,2.5
2024-08-31,premier,Premier League,England,2024/2025,Brentford,Southampton,3,1,1.79,3.9,4.51,1.73,2.1
2024-08-31,premier,Premier League,England,2024/2025,Everton,Bournemouth,2,3,2.82,3.38,2.62,1.92,1.98
2024-08-31,premier,Premier League,England,2024/2025,Ipswich,Fulham,1,1,3.14,3.53,2.32,1.84,2.06
2024-08-31,premier,Premier League,England,2024/2025,Leicester,Aston Villa,1,2,4.8,4.09,1.71,1.67,2.2
2024-08-31,premier,Premier League,England,2024/2025,Nott'm Forest,Wolves,1,1,2.02,3.7,3.71,1.85,2.05
2024-08-31,premier,Premier League,England,2024/2025,West Ham,Man City,1,3,7.69,5.64,1.37,1.44,2.75
2024-09-01,premier,Premier League,England,2024/2025,Chelsea,Crystal Palace,1,1,1.63,4.4,5.06,1.5,2.63
2024-09-01,premier,Premier League,England,2024/2025,Newcastle,Tottenham,2,1,2.5,3.96,2.62,1.36,3.2
2024-09-01,premier,Premier League,England,2024/2025,Man United,Liverpool,0,3,3.93,4.31,1.82,1.44,2.75
2024-09-14,premier,Premier League,England,2024/2025,Southampton,Man United,0,3,4.5,4.13,1.74,1.62,2.3
2024-09-14,premier,Premier League,England,2024/2025,Brighton,Ipswich,0,0,1.38,5.13,8.05,1.53,2.5
2024-09-14,premier,Premier League,England,2024/2025,Crystal Palace,Leicester,2,2,1.62,4.13,5.48,1.73,2.1
2024-09-14,premier,Premier League,England,2024/2025,Fulham,West Ham,1,1,2.4,3.53,2.97,1.73,2.1
2024-09-14,premier,Premier League,England,2024/2025,Liverpool,Nott'm Forest,0,1,1.21,7.23,12.71,1.44,2.75
2024-09-14,premier,Premier League,England,2024/2025,Man City,Brentford,2,1,1.17,8.43,14.62,1.36,3.2
2024-09-14,premier,Premier League,England,2024/2025,Aston Villa,Everton,3,2,1.51,4.45,6.48,1.67,2.2
2024-09-14,premier,Premier League,England,2024/2025,Bournemouth,Chelsea,0,1,3.32,3.97,2.06,1.44,2.75
2024-09-15,premier,Premier League,England,2024/2025,Tottenham,Arsenal,0,1,3.03,3.62,2.32,1.57,2.38
2024-09-15,premier,Premier League,England,2024/2025,Wolves,Newcastle,1,2,3.41,3.71,2.1,1.57,2.38
2024-09-21,premier,Premier League,England,2024/2025,West Ham,Chelsea,0,3,3.59,3.93,1.99,1.5,2.63
2024-09-21,premier,Premier League,England,2024/2025,Aston Villa,Wolves,3,1,1.59,4.47,5.44,1.57,2.38
2024-09-21,premier,Premier League,England,2024/2025,Fulham,Newcastle,3,1,2.89,3.54,2.47,1.67,2.2
2024-09-21,premier,Premier League,England,2024/2025,Leicester,Everton,1,1,2.54,3.43,2.88,1.87,2.03
2024-09-21,premier,Premier League,England,2024/2025,Liverpool,Bournemouth,3,0,1.28,6.36,9.45,1.36,3.2
2024-09-21,premier,Premier League,England,2024/2025,Southampton,Ipswich,1,1,2.27,3.5,3.24,1.8,2.0
2024-09-21,premier,Premier League,England,2024/2025,Tottenham,Brentford,3,1,1.55,4.77,5.48,1.44,2.75
2024-09-21,premier,Premier League,England,2024/2025,Crystal Palace,Man United,0,0,2.92,3.76,2.35,1.57,2.38
2024-09-22,premier,Premier League,England,2024/2025,Brighton,Nott'm Forest,2,2,1.79,3.91,4.51,1.86,2.04
2024-09-22,premier,Premier League,England,2024/2025,Man City,Arsenal,2,2,1.85,3.66,4.54,2.04,1.86
2024-09-28,premier,Premier League,England,2024/2025,Newcastle,Man City,1,1,5.18,4.54,1.6,1.5,2.63
2024-09-28,premier,Premier League,England,2024/2025,Arsenal,Leicester,4,2,1.18,8.27,14.09,1.5,2.63
2024-09-28,premier,Premier League,England,2024/2025,Brentford,West Ham,1,1,2.23,3.63,3.22,1.67,2.2
2024-09-28,premier,Premier League,England,2024/2025,Chelsea,Brighton,4,2,1.75,4.3,4.32,1.5,2.63
2024-09-28,premier,Premier League,England,2024/2025,Everton,Crystal Palace,2,1,2.76,3.35,2.69,1.88,2.02
2024-09-28,premier,Premier League,England,2024/2025,Nott'm Forest,Fulham,0,1,2.49,3.32,3.03,2.02,1.88
2024-09-28,premier,Premier League,England,2024/2025,Wolves,Liverpool,1,2,8.09,5.63,1.36,1.44,2.75
2024-09-29,premier,Premier League,England,2024/2025,Ipswich,Aston Villa,2,2,4.34,3.77,1.85,1.73,2.1
2024-09-29,premier,Premier League,England,2024/2025,Man United,Tottenham,0,3,2.42,3.9,2.75,1.44,2.75
2024-09-30,premier,Premier League,England,2024/2025,Bournemouth,Southampton,3,1,1.65,4.37,5.01,1.5,2.63
2024-10-05,premier,Premier League,England,2024/2025,Crystal Palace,Liverpool,0,1,6.38,4.71,1.5,1.57,2.38
2024-10-05,premier,Premier League,England,2024/2025,Arsenal,Southampton,3,1,1.13,9.46,19.13,1.36,3.2
2024-10-05,premier,Premier League,England,2024/2025,Brentford,Wolves,5,3,2.14,3.62,3.44,1.73,2.1
2024-10-05,premier,Premier League,England,2024/2025,Leicester,Bournemouth,1,0,3.35,3.63,2.17,1.67,2.2
2024-10-05,premier,Premier League,England,2024/2025,Man City,Fulham,3,2,1.23,7.15,10.66,1.44,2.75
2024-10-05,premier,Premier League,England,2024/2025,West Ham,Ipswich,4,1,1.81,4.02,4.29,1.67,2.2
2024-10-05,premier,Premier League,England,2024/2025,Everton,Newcastle,0,0,3.18,3.59,2.27,1.67,2.2
2024-10-06,premier,Premier League,England,2024/2025,Aston Villa,Man United,0,0,2.22,3.87,3.09,1.53,2.5
2024-10-06,premier,Premier League,England,2024/2025,Chelsea,Nott'm Forest,1,1,1.5,4.81,6.2,1.57,2.38
2024-10-06,premier,Premier League,England,2024/2025,Brighton,Tottenham,3,2,2.95,3.99,2.25,1.4,3.0
2024-10-19,premier,Premier League,England,2024/2025,Tottenham,West Ham,4,1,1.5,5.01,5.88,1.36,3.2
2024-10-19,premier,Premier League,England,2024/2025,Fulham,Aston Villa,1,3,2.46,3.5,2.94,1.73,2.1
2024-10-19,premier,Premier League,England,2024/2025,Ipswich,Everton,0,2,2.4,3.43,3.07,1.86,2.04
2024-10-19,premier,Premier League,England,2024/2025,Man United,Brentford,2,1,1.72,4.37,4.43,1.5,2.63
2024-10-19,premier,Premier League,England,2024/2025,Newcastle,Brighton,0,1,2.01,3.91,3.55,1.49,2.45
2024-10-19,premier,Premier League,England,2024/2025,Southampton,Leicester,2,3,2.34,3.53,3.09,1.73,2.1
2024-10-19,premier,Premier League,England,2024/2025,Bournemouth,Arsenal,2,0,5.01,4.13,1.68,1.73,2.1
2024-10-20,premier,Premier League,England,2024/2025,Wolves,Man City,1,2,9.01,5.92,1.32,1.44,2.75
2024-10-20,premier,Premier League,England,2024/2025,Liverpool,Chelsea,2,1,1.62,4.47,5.08,1.4,3.0
2024-10-21,premier,Premier League,England,2024/2025,Nott'm Forest,Crystal Palace,1,0,2.41,3.28,3.19,2.1,1.73
2024-10-25,premier,Premier League,England,2024/2025,Leicester,Nott'm Forest,1,3,3.14,3.35,2.43,2.0,1.8
2024-10-26,premier,Premier League,England,2024/2025,Aston Villa,Bournemouth,1,1,1.86,4.0,4.03,1.57,2.38
2024-10-26,premier,Premier League,England,2024/2025,Brentford,Ipswich,4,3,1.65,4.35,4.94,1.67,2.2
2024-10-26,premier,Premier League,England,2024/2025,Brighton,Wolves,2,2,1.66,4.34,4.9,1.57,2.38
2024-10-26,premier,Premier League,England,2024/2025,Man City,Southampton,1,0,1.1,11.9,20.73,1.29,3.75
2024-10-26,premier,Premier League,England,2024/2025,Everton,Fulham,1,1,2.8,3.38,2.63,1.91,1.99
2024-10-27,premier,Premier League,England,2024/2025,Chelsea,Newcastle,2,1,1.75,4.35,4.28,1.44,2.75
2024-10-27,premier,Premier League,England,2024/2025,Crystal Palace,Tottenham,1,0,4.05,3.98,1.86,1.57,2.38
2024-10-27,premier,Premier League,England,2024/2025,West Ham,Man United,2,1,2.94,3.73,2.35,1.53,2.5
2024-10-27,premier,Premier League,England,2024/2025,Arsenal,Liverpool,2,2,2.54,3.4,2.9,1.92,1.98
2024-11-02,premier,Premier League,England,2024/2025,Newcastle,Arsenal,1,0,3.85,3.69,1.99,1.84,2.06
2024-11-02,premier,Premier League,England,2024/2025,Bournemouth,Man City,2,1,5.29,4.48,1.6,1.57,2.38
2024-11-02,premier,Premier League,England,2024/2025,Ipswich,Leicester,1,1,2.28,3.63,3.13,1.73,2.1
2024-11-02,premier,Premier League,England,2024/2025,Liverpool,Brighton,2,1,1.39,5.54,7.11,1.4,3.0
2024-11-02,premier,Premier League,England,2024/2025,Nott'm Forest,West Ham,3,0,2.15,3.51,3.53,1.89,2.01
2024-11-02,premier,Premier League,England,2024/2025,Southampton,Everton,1,0,2.7,3.45,2.69,1.84,2.06
2024-11-02,premier,Premier League,England,2024/2025,Wolves,Crystal Palace,2,2,2.55,3.34,2.92,1.9,2.0
2024-11-03,premier,Premier League,England,2024/2025,Tottenham,Aston Villa,4,1,1.97,4.07,3.55,1.44,2.75
2024-11-03,premier,Premier League,England,2024/2025,Man United,Chelsea,1,1,2.61,3.81,2.58,1.44,2.75
2024-11-04,premier,Premier League,England,2024/2025,Fulham,Brentford,2,1,2.04,3.73,3.61,1.67,2.2
2024-11-09,premier,Premier League,England,2024/2025,Brentford,Bournemouth,3,2,2.59,3.56,2.73,1.62,2.3
2024-11-09,premier,Premier League,England,2024/2025,Crystal Palace,Fulham,0,2,2.79,3.44,2.6,1.95,1.95
2024-11-09,premier,Premier League,England,2024/2025,West Ham,Everton,0,0,2.2,3.55,3.37,1.84,2.06
2024-11-09,premier,Premier League,England,2024/2025,Wolves,Southampton,2,0,1.99,3.84,3.7,1.67,2.2
2024-11-09,premier,Premier League,England,2024/2025,Brighton,Man City,2,1,4.49,4.18,1.74,1.53,2.5
2024-11-09,premier,Premier League,England,2024/2025,Liverpool,Aston Villa,2,0,1.42,5.45,6.7,1.44,2.75
2024-11-10,premier,Premier League,England,2024/2025,Man United,Leicester,3,0,1.39,5.34,7.62,1.44,2.75
2024-11-10,premier,Premier League,England,2024/2025,Nott'm Forest,Newcastle,1,3,2.71,3.29,2.78,1.97,1.93
2024-11-10,premier,Premier League,England,2024/2025,Tottenham,Ipswich,1,2,1.25,6.95,9.87,1.3,3.5
2024-11-10,premier,Premier League,England,2024/2025,Chelsea,Arsenal,1,1,2.75,3.53,2.59,1.73,2.1
2024-11-23,premier,Premier League,England,2024/2025,Leicester,Chelsea,1,2,7.05,4.78,1.46,1.5,2.63
2024-11-23,premier,Premier League,England,2024/2025,Arsenal,Nott'm Forest,3,0,1.38,5.03,8.73,1.8,2.0
2024-11-23,premier,Premier League,England,2024/2025,Aston Villa,Crystal Palace,2,2,1.63,4.06,5.59,1.73,2.1
2024-11-23,premier,Premier League,England,2024/2025,Bournemouth,Brighton,1,2,2.42,3.62,2.91,1.57,2.38
2024-11-23,premier,Premier League,England,2024/2025,Everton,Brentford,0,0,2.5,3.38,2.97,1.86,2.04
2024-11-23,premier,Premier League,England,2024/2025,Fulham,Wolves,1,4,1.64,4.11,5.43,1.67,2.2
2024-11-23,premier,Premier League,England,2024/2025,Man City,Tottenham,0,4,1.48,4.98,6.13,1.3,3.5
2024-11-24,premier,Premier League,England,2024/2025,Southampton,Liverpool,2,3,10.83,5.79,1.28,1.44,2.75
2024-11-24,premier,Premier League,England,2024/2025,Ipswich,Man United,1,1,5.24,4.25,1.64,1.57,2.38
2024-11-25,premier,Premier League,England,2024/2025,Newcastle,West Ham,0,2,1.5,4.58,6.49,1.53,2.5
2024-11-29,premier,Premier League,England,2024/2025,Brighton,Southampton,1,1,1.39,5.33,7.66,1.44,2.75
2024-11-30,premier,Premier League,England,2024/2025,Brentford,Leicester,4,1,1.65,4.33,4.98,1.57,2.38
2024-11-30,premier,Premier League,England,2024/2025,Crystal Palace,Newcastle,1,1,3.16,3.52,2.31,1.8,2.0
2024-11-30,premier,Premier League,England,2024/2025,Nott'm Forest,Ipswich,1,0,1.78,3.75,4.85,1.92,1.98
2024-11-30,premier,Premier League,England,2024/2025,Wolves,Bournemouth,2,4,2.86,3.6,2.46,1.67,2.2
2024-11-30,premier,Premier League,England,2024/2025,West Ham,Arsenal,2,5,7.07,4.76,1.46,1.73,2.1
2024-12-01,premier,Premier League,England,2024/2025,Chelsea,Aston Villa,3,0,1.7,4.3,4.6,1.53,2.5
2024-12-01,premier,Premier League,England,2024/2025,Man United,Everton,4,0,1.55,4.36,6.17,1.73,2.1
2024-12-01,premier,Premier League,England,2024/2025,Tottenham,Fulham,1,1,1.75,4.35,4.28,1.44,2.75
2024-12-01,premier,Premier League,England,2024/2025,Liverpool,Man City,2,0,2.08,3.76,3.48,1.57,2.38
